county,dti_avg,ltv_avg,income_estimate,pct_nonwhite_estimate,pct_first_time_buyer
48061,34.491,72.578,47502,84.021,16.371
48063,31.8,72.68,64167,43.754,12.5
48065,33.731,79.965,69716,16.36,11.538
48067,32.58,73.579,61785,25.254,11.594
48069,29.222,72.953,61785,62.818,33.333
48071,34.565,76.405,81859,32.218,20.729
48073,35.511,70.782,61785,34.266,12.409
48075,39.091,88.301,61785,39.953,45.455
48077,33.375,71.643,66634,13.271,17.5
48079,39.5,88.505,61785,64.19,50.0
48081,28.4,79.294,66186,24.062,20.0
48083,28.3,69.46,61785,22.004,20.0
48085,33.933,72.914,86281,45.46,30.649
48087,40.333,78.333,61785,39.03,0.0
48089,34.5,69.384,63469,39.295,10.345
48091,33.889,70.522,74431,32.546,18.378
48093,36.364,68.849,66000,33.633,9.091
48095,31.0,80.325,64632,36.51,0.0
48097,35.227,68.583,80037,26.119,14.706
48099,34.783,72.519,66430,41.688,16.776
48101,39.5,75.0,61785,34.64,0.0
48103,30.556,87.762,73098,71.29,11.111
48105,42.0,69.167,61785,65.14,0.0
48107,39.75,75.196,70036,62.031,37.5
48109,37.667,75.28,61785,79.66,33.333
48111,35.0,80.047,67857,59.306,30.0
48113,34.914,72.165,86250,64.984,28.026
48115,32.25,75.002,61785,59.586,15.0
48117,32.462,72.367,61785,76.938,26.923
48119,35.923,68.229,71378,17.338,23.077
48121,34.614,73.747,86289,42.481,30.311
48123,33.444,76.331,65625,44.691,19.444
48125,37.25,77.312,61785,33.45,25.0
48127,39.4,69.002,67807,89.287,10.0
48129,36.909,79.449,64115,23.564,0.0
48131,39.714,73.974,61785,91.41,14.286
48133,34.756,81.817,63743,22.866,29.268
48135,34.874,78.639,74327,60.414,23.092
48137,20.0,85.0,61785,54.22,50.0
48139,35.733,72.112,86296,41.584,19.384
48141,34.639,75.516,53920,86.526,19.428
48143,34.784,70.84,74748,26.92,16.583
48145,34.125,72.386,66852,42.344,15.625
48147,32.356,66.949,72990,21.817,13.171
48149,35.848,63.712,75470,27.242,4.545
48151,31.2,84.283,62353,36.294,10.0
48153,37.5,78.012,61785,60.855,50.0
48155,26.5,69.655,61785,22.83,0.0
48157,35.505,74.063,81859,66.471,29.604
48159,31.784,70.414,66018,23.913,9.804
48161,32.906,70.107,65680,31.617,15.625
48163,31.786,70.172,61785,78.06,35.714
48165,34.067,72.162,75458,44.603,16.0
48167,34.751,73.321,81859,39.132,18.584
48169,28.1,85.854,71947,41.768,40.0
48171,33.913,64.144,74699,26.477,15.079
48173,33.5,76.65,76771,36.38,0.0
48175,38.867,66.162,71697,41.156,13.333
48177,34.588,67.215,64499,57.44,5.882
48179,31.488,79.198,71217,26.911,34.146
48181,34.485,70.464,71649,26.814,16.849
48183,34.302,74.259,64818,37.423,17.268
48185,34.147,68.574,68293,36.553,11.656
48187,35.041,73.094,74520,49.111,18.546
48189,36.647,75.847,61785,58.824,19.608
48193,33.115,68.006,63333,17.008,19.231
48195,28.333,85.105,66513,49.425,0.0
48197,44.0,63.485,61785,31.22,0.0
48199,32.592,76.803,68971,16.244,15.2
48201,34.765,74.72,81859,62.43,28.152
48203,32.793,71.315,64818,31.507,13.364
48205,32.286,76.679,68355,36.77,28.571
48207,36.846,76.521,61785,32.809,15.385
48209,35.328,70.412,100186,47.524,25.039
48211,33.0,70.576,93125,38.2,0.0
48213,34.347,69.779,61785,20.23,15.232
48215,34.677,74.226,48159,91.805,18.815
48217,36.344,67.854,67086,28.268,12.022
48219,33.85,77.514,61785,49.076,15.0
48221,34.78,69.647,86000,17.83,16.667
48223,32.938,70.42,67830,29.355,16.071
48225,30.87,69.635,61785,42.981,14.815
48227,33.087,75.842,64055,43.203,20.652
48229,10.0,80.0,53920,65.83,0.0
48231,35.198,74.529,86296,32.68,22.444
48233,30.2,77.645,70732,28.182,23.636
48235,40.75,84.902,71287,26.5,0.0
48237,33.618,62.394,65409,24.474,5.882
48239,33.027,78.491,70478,42.579,18.919
48241,32.752,72.511,61785,20.812,19.802
48243,27.556,70.999,61785,35.77,22.222
48245,33.207,78.29,69338,46.992,27.96
48247,32.0,66.75,61785,91.41,0.0
48249,36.231,72.586,61785,74.112,12.308
48251,35.684,71.955,86296,33.437,19.289
48253,33.688,73.596,68388,23.336,18.75
48255,31.75,76.965,69274,53.043,35.0
48257,36.115,77.667,86296,47.677,33.838
48259,33.349,67.251,74284,28.07,15.714
48265,34.588,65.433,67972,30.16,10.753
48267,31.556,66.966,64872,25.81,0.0
48271,31.25,73.938,61785,52.41,0.0
48273,34.377,77.082,61785,75.509,22.642
48275,29.571,88.599,63162,42.753,57.143
48277,33.925,72.971,61785,25.108,18.493
48279,30.958,75.556,61785,57.465,12.5
48281,33.24,65.757,66430,30.39,7.2
48283,31.0,81.0,61785,88.07,33.333
48285,33.633,70.399,70864,27.117,20.0
48287,34.577,65.204,61833,39.819,3.846
48289,33.917,73.834,61785,20.555,10.417
48291,35.102,76.159,81859,40.004,23.423
48293,35.93,72.364,61785,35.667,19.718
48295,33.143,78.813,69630,52.96,28.571
48297,30.771,72.965,61785,46.436,14.286
48299,34.075,64.446,77176,15.688,9.827
48303,33.393,76.213,70223,41.856,19.251
48305,34.108,74.893,70036,39.696,8.108
48307,31.895,74.985,61785,36.044,26.316
48309,34.991,73.281,66984,39.242,18.519
48313,38.375,65.007,65050,37.028,8.333
48315,35.25,69.198,61785,28.842,6.25
48317,29.188,79.621,97494,45.81,18.75
48319,34.375,55.115,86364,22.184,25.0
48321,32.522,72.733,61785,48.65,14.13
48323,35.987,72.854,63088,97.002,10.39
48325,35.941,68.806,74284,53.341,12.67
48327,10.0,95.0,61785,37.26,0.0
48329,33.13,78.942,97420,47.53,24.248
48331,33.556,68.445,61785,37.566,16.049
48333,30.357,79.271,61785,21.769,14.286
48335,35.562,75.848,81503,49.305,12.5
48337,34.309,69.993,64827,17.414,16.176
48339,34.407,73.893,81859,36.244,24.355
48341,32.421,78.067,61785,61.906,15.789
48343,32.541,74.904,61785,36.163,13.514
48345,40.5,85.0,61785,19.29,100.0
48347,32.598,73.803,61903,35.127,14.793
48349,36.404,71.291,61785,46.219,16.489
48351,30.75,79.03,61785,24.222,12.5
48353,32.619,76.145,61785,34.63,21.429
48355,35.176,74.943,67685,55.897,16.898
48357,36.312,76.235,67662,51.084,37.5
48359,36.833,73.687,69716,24.63,16.667
48361,34.778,78.214,68971,20.778,18.952
48363,34.44,67.572,67951,22.807,14.667
48365,34.034,74.334,63145,28.427,15.254
48367,34.697,71.567,86296,20.218,15.634
48369,37.769,83.74,69250,61.329,30.769
48371,29.652,69.742,64722,73.228,8.696
48373,34.216,71.816,61785,25.008,8.421
48375,33.66,78.868,69716,40.813,24.651
48377,37.933,70.024,61785,65.581,6.667
48379,32.625,69.125,66993,17.032,12.5
48381,33.894,75.923,69716,30.358,22.557
48383,35.333,69.078,62604,71.4,16.667
48385,36.889,65.513,61785,29.66,0.0
48387,34.545,69.474,61785,19.623,27.273
48389,31.25,75.354,65104,84.662,10.0
48391,35.467,76.969,61785,57.752,26.667
48393,36.0,76.003,65179,13.3,0.0
48395,36.571,70.335,71727,35.672,12.698
48397,34.821,73.378,86296,32.794,21.545
48399,35.885,72.171,61785,37.335,15.385
48401,33.531,76.173,64818,37.58,22.124
48403,32.045,66.629,61785,15.78,18.182
48405,36.071,78.215,61785,21.841,14.286
48407,33.258,72.782,64755,26.588,15.833
48409,35.047,75.191,67685,53.225,15.319
48411,38.1,76.863,61785,36.965,40.0
48413,44.0,31.67,65948,55.04,0.0
48415,33.175,81.397,65852,43.908,25.0
48417,42.167,74.807,61785,15.88,0.0
48419,34.295,72.943,61785,38.132,21.311
48421,26.556,80.571,62188,51.04,11.111
48423,34.023,72.542,73229,32.501,18.421
48425,35.369,67.416,81471,23.232,7.692
48427,37.115,72.886,61785,98.184,11.538
48429,27.625,71.367,61785,34.077,18.75
48431,28.5,67.24,71287,36.81,0.0
48433,28.0,81.667,72857,23.05,33.333
48435,45.2,82.1,67721,64.41,40.0
48437,31.846,82.8,61785,53.384,15.385
48439,35.328,72.22,86280,49.594,23.876
48441,34.173,77.614,68405,31.416,23.894
48443,20.0,94.99,65417,53.68,100.0
48445,35.7,73.768,61785,58.05,10.0
48447,41.0,88.88,61785,13.33,100.0
48449,35.263,72.673,61785,49.712,17.105
48451,34.317,75.159,71287,41.806,17.522
48453,34.112,69.227,99993,53.69,29.281
48455,34.545,75.501,61785,21.198,18.182
48457,35.342,70.491,61785,18.649,10.526
48459,34.791,72.746,64818,23.223,15.672
48461,25.833,73.707,70994,55.575,16.667
48463,35.756,69.86,61785,69.247,14.634
48465,32.885,74.357,61785,78.878,16.346
48467,35.248,69.289,65525,19.238,15.891
48469,34.906,75.759,71697,49.567,22.266
48471,34.008,71.757,61785,34.174,17.871
48473,35.29,76.958,81859,45.118,30.721
48475,31.091,80.073,70750,58.666,18.182
48477,32.533,68.932,72718,37.489,19.444
48479,35.408,75.518,54078,95.729,20.246
48481,35.29,76.831,66927,51.69,20.161
48483,25.0,84.767,61785,31.107,28.571
48485,33.62,75.522,66634,32.644,21.814
48487,35.083,77.662,61785,45.958,20.833
48489,34.941,76.994,61785,87.449,11.765
48491,34.333,71.875,100215,41.46,28.862
48493,35.639,70.353,74284,43.079,13.504
48495,32.818,81.963,72750,64.435,36.364
48497,35.24,69.933,86296,24.539,13.76
48499,34.101,70.834,67181,20.464,16.908
48501,38.167,81.052,76630,66.513,33.333
48503,34.618,76.581,69745,25.065,29.091
48505,32.909,72.42,61785,93.853,0.0
48507,31.0,62.628,61785,94.572,0.0
49001,33.0,66.603,75066,19.058,12.245
49003,35.425,67.479,88021,13.983,14.032
49005,33.681,69.308,69334,17.377,17.932
49007,32.31,71.65,73027,18.003,18.605
49009,32.286,64.681,100833,5.78,14.286
49011,34.755,69.497,88021,19.155,18.088
49013,34.402,70.473,73027,13.938,15.574
49015,31.471,67.269,73027,9.528,11.765
49017,37.154,60.477,73027,11.312,7.692
49019,34.306,64.26,73027,20.841,18.056
49021,35.0,68.072,73027,15.526,12.295
49023,35.442,66.997,83669,8.635,16.842
49025,34.473,68.475,73027,9.696,8.182
49027,35.562,67.581,73027,18.028,8.989
49029,34.0,65.812,88021,5.95,6.316
49031,39.0,61.178,73027,11.27,0.0
49033,35.576,70.323,73819,7.21,2.353
49035,35.261,69.945,90360,30.495,22.011
49037,35.246,69.2,73027,26.581,10.526
49039,35.574,67.802,73027,16.422,9.787
49041,32.767,67.658,73027,9.77,12.782
49043,34.392,57.46,119592,16.378,14.5
49045,36.999,70.532,90360,18.743,15.102
49047,33.846,71.706,73027,17.049,10.106
49049,35.093,72.876,83669,20.318,22.733
49051,34.718,61.134,99014,19.375,8.504
49053,34.44,66.729,72683,16.343,11.309
49055,34.957,59.73,73027,8.81,4.348
49057,35.198,69.027,88021,24.623,17.411
50001,33.26,69.553,88347,8.866,18.0
50003,34.537,71.211,79429,8.705,21.714
50005,32.82,72.5,77189,9.085,19.672
50007,33.158,69.727,94930,14.259,26.781
50009,33.184,75.481,77189,6.39,18.421
50011,34.957,72.656,95011,9.412,22.174
50013,35.311,67.557,94795,8.683,13.115
50015,34.309,68.037,77978,9.285,14.634
50017,32.173,71.732,77189,8.117,25.962
50019,34.364,71.752,77189,7.92,19.38
50021,32.94,72.201,77189,8.742,20.861
50023,32.144,71.698,81764,9.769,23.826
50025,32.79,70.174,78004,9.439,15.873
50027,33.097,69.139,82742,8.829,18.75
51001,32.147,71.314,60947,32.256,13.953
51003,31.612,71.466,95708,24.371,28.571
51005,30.842,79.038,63007,10.233,18.421
51007,32.488,72.102,91165,26.793,15.854
51009,33.268,71.885,70981,26.291,25.595
51011,34.161,75.592,70981,24.378,28.571
51013,31.902,72.124,125962,39.913,40.873
51015,31.767,72.543,73822,11.119,18.076
51017,34.909,77.197,69959,8.497,27.273
51019,32.403,72.706,70981,13.929,17.212
51021,39.5,71.991,60947,6.355,0.0
51023,32.854,71.56,73561,9.059,15.854
51025,30.564,64.768,60947,51.176,7.692
51027,32.833,73.982,60947,3.334,16.667
51029,30.385,67.965,61702,37.743,12.821
51031,33.011,75.499,70981,23.164,19.03
51033,35.143,74.747,82627,38.53,18.852
51035,31.135,72.55,60947,7.651,15.73
51036,30.967,71.595,91165,54.533,20.0
51037,33.156,69.943,60947,33.265,21.875
51041,33.294,74.56,91165,37.851,22.784
51043,32.352,71.035,126840,17.402,22.4
51045,31.118,71.061,73561,5.34,17.647
51047,33.191,73.33,126840,32.585,17.175
51049,32.424,70.489,62313,35.551,16.949
51051,34.0,74.754,60947,2.965,30.0
51053,33.102,71.839,91165,39.972,11.024
51057,32.483,69.449,60947,44.044,10.0
51059,33.963,73.738,126840,52.519,37.116
51061,33.795,72.391,126840,23.936,19.361
51063,30.972,73.024,63378,9.18,22.535
51065,33.059,76.583,95708,20.927,24.138
51067,32.711,70.775,73561,13.237,17.685
51069,33.157,74.574,83355,21.225,22.605
51071,28.899,73.478,74841,6.624,21.739
51073,32.88,71.479,83421,17.194,13.278
51075,31.325,66.349,91165,22.769,12.195
51077,30.568,80.192,60947,12.225,25.0
51079,32.955,73.921,95708,22.023,24.627
51081,36.667,71.648,62206,61.56,16.667
51083,30.247,72.525,60947,40.383,16.049
51085,31.794,73.713,91165,19.232,24.433
51087,32.821,75.347,91013,47.527,28.923
51089,32.228,75.918,60947,33.812,20.472
51091,23.8,79.556,60947,4.48,20.0
51093,31.289,72.118,83421,33.693,17.526
51095,32.859,72.41,83421,26.495,18.233
51097,32.52,66.172,91165,34.316,8.0
51099,31.29,74.095,103282,29.717,19.136
51101,32.365,73.561,91165,24.248,17.61
51103,33.097,69.879,78648,31.905,9.677
51105,35.812,73.876,60947,3.823,37.5
51107,33.286,73.255,126628,48.418,32.03
51109,33.248,69.37,79821,22.534,14.53
51111,31.926,73.381,60947,41.484,22.222
51113,32.636,68.481,126840,16.539,13.636
51115,32.415,68.702,83421,14.549,10.769
51117,31.135,71.658,62979,34.887,15.079
51119,30.099,66.741,72850,19.387,8.451
51121,30.995,75.711,74841,17.967,26.923
51125,31.386,71.126,95708,14.661,6.818
51127,32.683,74.371,91165,22.331,19.048
51131,30.257,69.394,67926,39.906,11.429
51133,30.432,66.815,66061,28.772,12.0
51135,31.636,72.413,63512,44.402,20.0
51137,33.498,71.504,81770,24.977,14.035
51139,32.594,70.332,62928,8.458,10.49
51141,32.44,72.476,63711,11.373,22.0
51143,30.577,71.155,60947,26.457,17.033
51145,31.551,70.499,91165,14.791,16.304
51147,32.913,75.198,62229,49.644,21.739
51149,32.024,72.843,91165,37.729,17.262
51153,36.238,76.266,126840,59.014,31.799
51155,30.876,74.288,74841,11.43,15.862
51157,28.955,66.07,126840,12.297,13.636
51159,34.971,72.649,65823,37.321,8.824
51161,32.842,74.979,73561,17.262,21.207
51163,32.644,68.941,66517,9.986,11.881
51165,30.937,73.538,72527,14.227,20.874
51167,32.176,70.512,60947,4.483,19.608
51169,37.091,77.005,60792,4.698,9.091
51171,32.423,73.702,67612,14.764,17.647
51173,28.442,73.761,60947,6.917,13.462
51175,32.924,73.971,83421,37.459,13.636
51177,33.766,74.684,126526,37.087,21.791
51179,35.278,77.775,126840,46.049,28.791
51181,37.273,73.781,65990,47.224,9.091
51183,32.667,76.123,91165,57.997,18.519
51185,32.491,76.716,60947,8.912,11.321
51187,31.785,74.614,126840,16.463,25.501
51191,31.856,70.433,60792,6.853,13.725
51193,32.069,70.999,77256,34.147,11.95
51195,32.491,76.426,60947,8.736,24.528
51197,32.062,74.181,67535,8.82,15.464
51199,33.4,74.431,83421,31.274,22.154
51510,32.864,76.434,126840,43.496,44.219
51520,32.301,78.05,60792,12.893,31.507
51530,34.92,73.282,60947,15.132,20.0
51540,31.066,70.576,95708,34.9,27.313
51550,34.585,74.83,83412,42.248,20.235
51570,33.152,76.396,91165,30.441,19.048
51580,27.714,73.743,60947,19.556,35.714
51590,30.318,78.666,60947,49.963,17.045
51595,40.4,65.21,60947,59.5,0.0
51600,34.083,72.165,126840,46.455,32.642
51610,30.833,59.618,126840,30.805,14.583
51620,33.793,80.046,83421,52.42,24.138
51630,32.989,79.436,126585,43.899,28.249
51640,30.409,74.138,60947,25.971,31.818
51650,33.708,75.132,83344,59.688,17.697
51660,31.877,77.692,72527,40.771,29.87
51670,34.77,75.534,91165,56.379,21.839
51678,30.758,71.598,83522,19.52,21.212
51680,33.033,77.97,71147,37.832,22.646
51683,34.921,78.24,126840,64.183,33.663
51685,36.704,76.965,126840,71.434,33.333
51690,28.548,77.337,60947,38.563,25.806
51700,33.652,77.421,83405,54.336,24.426
51710,34.011,76.033,83421,51.034,23.394
51720,31.4,87.0,60947,12.58,40.0
51730,36.083,76.415,91165,84.707,17.361
51735,35.818,74.684,83421,12.129,12.727
51740,35.29,76.298,83408,55.356,21.237
51750,31.519,76.679,74841,20.405,29.63
51760,31.55,76.886,91144,56.038,34.513
51770,31.638,74.76,73561,36.915,26.376
51775,30.985,78.304,73561,17.518,26.277
51790,32.36,76.185,73822,21.978,28.571
51800,34.598,75.642,83421,47.309,23.935
51810,34.246,74.43,83410,38.895,22.885
51820,34.48,76.103,73822,27.524,30.921
51830,29.478,72.7,83421,48.89,22.388
51840,31.607,74.075,83355,35.059,27.35
53001,34.79,74.206,70452,63.34,11.29
53003,34.743,71.408,74144,12.689,16.814
53005,34.22,72.021,80918,30.73,17.537
53007,33.488,65.079,72924,31.908,17.463
53009,34.841,65.029,70885,18.275,18.45
53011,35.34,72.222,94687,26.036,27.116
53013,30.889,67.554,90652,15.31,18.519
53015,36.449,72.562,72346,19.484,21.797
53017,35.797,67.413,72924,37.439,15.359
53019,34.786,67.508,70452,14.594,28.571
53021,34.771,69.772,80921,52.559,17.622
53023,33.333,70.648,70452,10.1,0.0
53025,35.276,69.297,70452,42.97,16.475
53027,34.558,67.216,70452,20.552,16.25
53029,35.021,65.137,79997,19.493,17.476
53031,34.519,63.282,71814,14.402,21.459
53033,34.666,68.367,108879,43.523,33.757
53035,34.711,68.276,93126,26.857,23.774
53037,33.952,69.401,82653,17.295,17.857
53039,31.194,67.505,70452,20.476,16.505
53041,36.249,69.632,70452,19.598,18.182
53043,33.235,66.015,70452,12.072,17.284
53045,35.412,66.039,71611,22.464,13.725
53047,34.403,67.738,70452,31.11,15.166
53049,34.391,70.971,70452,18.838,19.54
53051,34.928,64.409,70452,12.057,7.229
53053,36.292,71.488,109109,34.578,25.357
53055,34.75,53.692,82125,15.722,3.571
53057,35.39,66.866,82149,27.02,21.277
53059,34.769,62.851,94727,15.836,21.538
53061,35.401,69.063,109109,33.512,28.519
53063,35.041,70.683,76286,18.917,22.129
53065,34.682,66.323,76280,12.658,17.155
53067,35.527,70.301,91125,28.822,21.477
53069,32.172,65.599,70452,13.68,6.897
53071,32.612,69.22,75853,30.138,17.035
53073,35.399,68.171,83726,23.773,23.796
53075,34.09,74.627,74044,21.074,31.0
53077,35.23,71.08,62783,48.244,17.613
54001,33.48,73.601,55205,6.6,4.0
54003,32.259,74.402,77963,19.138,19.55
54005,32.0,78.047,60682,5.088,27.273
54007,30.105,75.095,55205,4.119,31.579
54009,32.364,83.626,61496,8.208,31.818
54011,31.022,79.067,61976,10.851,29.74
54013,26.333,81.167,55205,3.927,33.333
54015,32.583,76.606,60682,5.074,8.333
54017,28.364,77.041,60107,6.884,27.273
54019,29.879,76.094,56860,10.368,18.182
54021,33.778,77.777,56521,6.308,33.333
54023,32.333,70.598,60061,4.352,16.667
54025,31.987,72.473,55205,8.152,14.474
54027,31.079,73.747,83355,6.235,21.053
54029,29.054,76.036,61496,9.991,19.643
54031,30.554,76.464,55205,9.085,16.071
54033,30.632,77.263,69842,9.503,22.086
54035,29.0,74.893,60682,5.363,12.963
54037,31.079,73.546,126840,20.908,20.732
54039,30.042,78.142,60991,14.939,29.436
54041,30.818,67.823,56290,5.662,9.091
54043,31.64,74.648,60682,3.891,20.0
54045,32.667,78.068,55205,4.796,29.63
54047,41.6,89.276,55205,33.708,20.0
54049,30.619,76.262,66577,9.273,26.19
54051,32.983,77.816,65607,6.319,25.862
54053,31.902,77.843,60288,4.723,19.512
54055,30.058,79.882,55205,12.544,26.923
54057,32.541,75.994,63095,7.784,24.59
54059,26.2,80.587,55205,5.821,20.0
54061,29.194,77.945,77651,14.976,25.45
54063,28.545,70.421,55205,5.256,18.182
54065,30.352,68.158,77963,6.822,10.476
54067,29.926,78.074,55205,4.164,37.037
54069,31.496,77.407,65607,9.719,25.926
54071,32.75,71.76,55675,5.731,0.0
54073,28.385,74.003,72736,5.788,38.462
54075,26.385,79.62,55205,5.12,15.385
54077,31.315,73.656,77584,7.916,10.112
54079,30.75,75.892,61976,7.868,26.754
54081,33.077,75.654,56860,15.317,19.89
54083,31.205,74.583,57127,7.212,9.091
54085,39.333,77.603,55205,3.815,50.0
54087,28.389,78.81,55205,5.55,16.667
54089,28.231,74.529,55205,9.038,23.077
54091,28.372,62.547,62229,6.545,11.628
54093,27.676,65.231,57143,4.975,2.941
54095,30.2,81.825,62830,4.364,50.0
54097,31.914,73.077,56691,5.713,11.429
54099,30.58,79.245,61976,5.177,22.727
54101,21.6,70.354,55205,3.75,20.0
54103,31.333,79.322,58372,5.298,11.111
54105,49.0,59.13,61708,3.81,100.0
54107,30.46,77.685,61708,7.955,22.566
54109,29.0,84.482,55205,4.36,30.0
55001,31.669,68.238,71740,10.564,8.966
55003,30.491,75.039,71740,22.522,27.273
55005,33.394,74.032,71740,8.997,22.5
55007,30.525,66.994,71740,12.71,13.75
55009,32.001,75.626,81870,19.747,28.949
55011,31.333,77.24,71740,5.68,23.81
55013,32.952,67.26,71740,11.289,10.484
55015,32.431,76.292,86686,12.372,22.222
55017,33.198,72.391,79795,8.849,19.772
55019,30.533,76.182,71740,10.604,20.0
55021,32.408,75.816,97334,8.614,30.675
55023,32.833,79.275,71740,5.953,16.667
55025,32.15,76.887,97291,20.879,37.888
55027,32.497,75.708,75787,12.332,25.0
55029,31.676,64.674,75220,7.666,11.351
55031,29.73,76.525,77796,10.467,28.378
55033,32.255,76.999,76012,8.906,26.897
55035,33.658,76.227,79795,12.826,25.543
55037,33.0,76.755,71740,5.764,24.0
55039,32.471,77.976,81968,13.1,30.252
55041,33.476,66.954,71740,19.588,4.762
55043,31.282,79.598,71740,6.747,32.394
55045,31.774,74.426,97334,8.059,29.231
55047,32.885,76.355,71740,8.88,26.23
55049,31.317,73.645,97334,5.977,20.833
55051,33.406,76.636,71740,5.192,21.875
55053,32.577,76.315,71740,14.792,26.923
55055,33.104,75.088,81504,13.612,27.119
55057,31.073,71.515,71740,9.763,22.727
55059,32.528,73.829,92589,24.186,23.123
55061,32.202,72.0,81870,7.618,21.348
55063,32.976,77.499,81685,12.383,26.667
55065,29.95,80.452,71740,8.273,37.5
55067,31.381,78.08,71740,7.553,16.667
55069,33.18,71.492,77632,5.764,24.812
55071,31.843,77.595,75211,12.552,29.317
55073,30.701,78.225,77632,13.625,25.67
55075,30.719,77.243,71740,7.106,22.613
55077,32.788,73.428,71740,7.263,26.25
55078,24.727,68.716,71740,77.576,0.0
55079,32.917,78.221,84821,40.3,38.086
55081,33.059,74.539,72475,11.745,24.706
55083,32.401,73.022,81870,6.813,16.509
55085,32.289,69.515,74254,6.133,16.588
55087,31.778,76.663,86686,14.627,28.589
55089,31.578,72.31,84829,11.084,24.746
55091,32.0,72.742,71740,6.139,17.241
55093,32.956,73.0,103977,8.299,25.0
55095,33.028,71.188,74226,7.125,18.375
55097,31.377,76.887,82094,11.585,19.807
55099,33.077,72.852,71740,6.209,10.256
55101,33.236,75.256,77503,27.373,26.977
55103,30.071,71.314,71740,7.546,10.0
55105,33.334,76.902,72372,17.228,30.258
55107,33.128,69.216,71740,6.192,10.256
55109,32.493,73.633,103977,8.572,23.894
55111,32.892,72.548,76662,11.592,20.058
55113,32.262,67.658,71740,14.639,10.0
55115,32.618,73.79,71740,14.473,28.09
55117,31.235,74.935,76845,18.399,23.139
55119,33.116,73.951,71740,5.859,6.977
55121,32.344,80.61,72818,7.516,32.787
55123,33.357,73.156,71740,5.245,23.81
55125,31.828,68.702,71740,11.503,10.573
55127,33.721,72.354,82680,16.983,18.246
55129,31.259,65.179,71740,7.607,5.882
55131,32.72,74.687,84829,9.322,26.335
55133,32.217,72.834,84829,14.051,25.84
55135,34.401,76.599,72999,7.86,24.841
55137,33.266,71.585,71740,10.829,18.085
55139,32.096,77.901,79211,14.501,32.581
55141,32.164,75.936,71740,9.602,23.28
56001,33.978,76.271,83673,19.456,30.045
56003,29.742,70.368,81346,14.244,14.516
56005,34.518,76.681,87835,15.473,14.13
56007,31.073,77.616,81346,22.061,16.364
56009,32.532,74.143,86815,13.13,17.742
56011,33.407,61.389,86125,5.803,7.407
56013,33.209,70.254,81346,22.074,19.424
56015,31.925,73.863,81346,15.316,12.5
56017,33.929,75.289,81346,10.316,17.857
56019,34.093,67.816,81346,9.759,11.111
56021,33.983,72.889,82325,22.697,16.019
56023,33.177,58.638,89792,9.609,10.753
56025,32.596,76.336,78926,16.207,17.995
56027,33.625,65.386,81346,8.59,0.0
56029,32.245,66.809,81346,10.638,14.13
56031,32.351,68.307,81346,13.183,2.703
56033,34.198,66.288,83570,10.672,13.58
56035,34.341,68.988,94267,12.467,24.706
56037,32.349,77.939,89898,22.814,20.571
56039,33.755,38.627,101189,18.414,11.321
56041,33.582,68.991,83023,14.345,11.224
56043,30.303,70.547,81346,18.255,12.121
56045,33.594,75.411,81346,10.715,15.625
