county,dti_avg_2018,ltv_avg_2018,income_estimate_2018,pct_nonwhite_estimate_2018,pct_first_time_buyer_2018,dti_avg_2019,ltv_avg_2019,income_estimate_2019,pct_nonwhite_estimate_2019,pct_first_time_buyer_2019,dti_avg_2020,ltv_avg_2020,income_estimate_2020,pct_nonwhite_estimate_2020,pct_first_time_buyer_2020,dti_avg_2021,ltv_avg_2021,income_estimate_2021,pct_nonwhite_estimate_2021,pct_first_time_buyer_2021,dti_avg_2022,ltv_avg_2022,income_estimate_2022,pct_nonwhite_estimate_2022,pct_first_time_buyer_2022
05063,31.121,79.055,48925,9.851,18.44,27.325,78.608,51585,11.128,13.855,27.967,76.895,53056,10.716,15.315,29.512,76.23,54520,10.313,12.376,30.167,75.63,57079,17.026,20.588
05065,31.767,75.024,46243,5.18,6.667,31.754,80.443,49000,4.817,9.231,30.87,75.469,50777,4.836,12.174,31.536,74.706,54375,4.681,9.15,32.571,71.598,53702,9.929,14.286
05067,32.39,76.855,46243,25.067,7.317,30.961,78.685,47754,23.698,9.804,26.931,74.946,49932,22.586,8.911,28.9,75.201,52036,24.447,8.0,32.891,77.709,53702,24.094,13.043
05069,32.132,79.519,47514,36.181,19.76,32.431,80.837,49501,36.145,17.553,28.791,76.127,51189,31.631,12.057,30.294,75.611,53645,36.361,10.697,32.045,73.695,54159,48.132,15.247
05071,32.991,76.976,46243,15.463,11.207,30.683,78.34,47754,15.195,16.667,31.613,75.483,49932,14.313,10.309,30.16,74.651,52036,14.871,6.557,33.055,73.916,53702,24.532,14.634
05073,38.143,61.0,46243,35.176,0.0,30.385,74.992,47754,35.498,15.385,30.5,76.817,49932,35.385,0.0,31.367,75.146,52036,38.803,13.333,31.818,80.785,53702,41.581,9.091
05075,28.135,82.96,46243,3.291,27.027,29.263,79.667,48426,3.571,21.053,29.514,76.581,49932,3.286,14.286,29.31,72.822,52036,3.243,9.524,31.438,76.168,53702,8.08,12.5
05077,32.818,79.835,46243,62.651,9.091,42.75,80.415,47754,44.888,25.0,34.2,79.8,49932,58.184,20.0,30.125,73.524,52036,56.706,6.25,36.812,82.025,53702,55.048,18.75
05079,33.533,80.487,47514,22.95,13.333,35.5,75.502,49501,20.02,5.0,26.825,79.62,51189,17.752,10.0,26.971,74.761,53297,19.683,5.797,27.8,73.935,53908,21.97,10.0
05081,26.912,78.235,51214,27.005,23.529,33.4,78.42,55439,26.296,27.5,30.81,73.051,57576,26.426,9.524,29.422,76.474,60231,27.925,13.253,31.043,73.485,63851,29.566,10.87
05083,34.53,78.8,46243,7.722,13.636,31.169,79.375,47754,7.695,14.286,31.104,75.171,49932,7.73,8.889,27.544,73.775,52036,7.788,2.721,30.733,71.63,53702,12.183,13.333
05085,30.739,78.944,63195,9.414,18.259,29.938,80.146,65222,9.388,18.762,28.408,77.222,67674,9.14,11.357,29.22,75.1,70459,9.327,10.642,31.744,75.266,72289,16.485,16.709
05087,32.396,77.269,61655,8.723,18.681,31.262,78.394,64487,7.905,23.364,29.298,73.486,67502,7.449,9.942,29.384,72.903,70455,8.028,12.946,32.714,72.538,75899,15.467,15.789
05089,32.067,76.639,46243,3.951,7.692,29.673,73.722,47754,3.88,8.911,30.417,73.623,49932,4.07,7.767,29.731,69.382,52036,3.942,7.692,32.274,70.498,53702,8.408,10.274
05091,31.424,77.844,51214,21.545,21.99,31.534,78.524,55439,24.007,15.534,28.552,74.547,58117,21.641,10.817,30.455,74.259,60231,22.752,12.871,31.088,73.554,63927,30.144,15.546
05093,30.678,79.47,46243,27.55,14.943,32.167,81.814,47754,21.9,17.593,27.055,78.394,49932,22.202,14.22,29.553,76.041,52036,24.49,9.426,30.168,75.089,53702,30.029,18.321
05095,34.833,86.163,46243,40.942,25.0,26.0,76.828,47754,40.917,0.0,30.727,77.705,49932,42.235,9.091,32.85,74.769,52036,39.874,5.0,26.9,86.0,60140,50.398,10.0
05097,33.486,75.069,46243,5.642,5.405,30.043,77.338,47754,5.446,10.87,29.625,73.212,49932,5.927,8.333,30.532,70.471,52036,5.629,9.091,31.38,71.776,53702,10.494,8.0
05099,34.667,82.5,46243,36.268,0.0,36.4,83.2,47754,35.326,20.0,28.833,80.707,49932,33.573,11.111,26.526,76.355,52036,34.82,15.789,33.583,69.378,53702,39.197,8.333
05101,28.519,64.274,46243,5.203,0.0,28.588,73.26,47754,5.24,2.941,27.612,68.823,50147,5.255,5.97,28.053,71.298,52036,5.254,3.191,37.105,66.053,53702,7.834,5.263
05103,28.18,79.775,46243,38.858,26.0,28.241,82.214,47754,41.873,27.778,26.531,79.459,49932,40.575,10.769,27.795,76.734,52036,40.549,13.253,25.283,77.497,53702,44.999,26.087
05105,32.273,73.683,63195,6.54,15.909,34.644,75.938,65222,6.604,15.556,29.99,74.516,67674,6.775,8.247,27.469,75.233,70459,6.871,11.224,29.825,75.195,72289,9.608,17.544
05107,35.458,79.674,46243,58.312,25.0,31.071,79.714,47754,57.135,28.571,28.5,79.085,49932,58.39,14.286,30.732,77.72,52036,57.656,17.073,32.364,71.261,53702,56.405,27.273
05109,31.806,76.301,48878,11.699,6.452,32.038,76.917,48816,11.973,19.231,28.689,72.999,49932,10.982,4.918,30.694,71.992,52036,12.303,4.839,30.2,73.646,56737,17.112,12.5
05111,29.925,80.077,50703,9.577,16.981,29.714,76.887,52294,9.612,8.929,30.54,74.27,53718,10.052,7.143,31.191,73.982,56995,9.137,9.22,31.169,70.968,60922,14.386,12.048
05113,33.933,75.677,46243,9.014,10.0,33.742,71.812,47754,7.605,4.545,29.908,75.726,49932,8.119,13.445,29.927,71.62,52036,7.368,8.537,31.875,72.289,53702,13.985,11.364
05115,30.309,78.192,50404,12.057,22.558,29.4,77.471,50919,13.251,19.175,28.703,76.218,51440,12.209,12.695,29.039,74.204,54820,12.28,9.969,31.492,75.108,57976,19.541,20.131
05117,32.95,79.514,46243,14.349,20.0,26.333,76.011,48041,14.489,0.0,31.114,77.201,50472,14.031,8.571,31.974,70.825,56020,14.165,7.692,28.786,77.42,59359,15.038,21.429
05119,30.804,79.315,63195,29.858,26.184,30.29,80.44,65222,30.001,25.677,27.568,77.172,67674,27.483,16.262,28.323,74.869,70459,29.175,14.622,31.173,76.787,72289,41.855,24.568
05121,31.393,76.733,46243,4.388,24.59,29.687,78.411,47754,3.969,8.955,27.458,71.19,49932,4.041,5.161,27.826,72.475,52036,4.125,4.698,30.896,72.866,53702,9.891,10.417
05123,32.0,73.76,46243,38.632,5.556,32.759,82.999,47754,38.603,27.586,30.0,77.975,49932,43.636,8.621,30.667,75.549,52036,43.31,7.576,30.618,71.927,53702,47.97,20.588
05125,31.63,79.796,63195,9.414,19.967,31.693,78.553,65222,9.171,17.254,28.879,77.421,67674,9.101,11.718,29.481,74.497,70459,9.297,10.585,31.756,75.717,72289,18.457,18.538
05127,32.913,74.333,46243,12.983,8.696,32.043,77.483,47754,13.857,13.043,30.69,80.015,49932,13.973,14.286,27.733,71.815,52036,14.824,16.667,28.97,70.299,53702,18.566,15.152
05129,35.125,76.131,46243,4.73,12.5,32.257,76.421,47754,4.87,20.0,30.565,73.799,49932,5.062,6.522,30.675,74.102,52036,4.754,6.494,28.568,74.146,53702,9.418,4.545
05131,29.863,79.301,48493,18.572,20.546,29.882,78.818,49948,19.448,23.549,27.92,77.263,51451,17.719,13.716,28.312,74.721,53853,17.961,11.082,30.899,75.418,56536,29.137,19.862
05133,33.083,79.293,50391,31.04,16.667,25.867,74.828,52770,34.246,10.0,28.452,74.686,53235,35.542,9.524,31.049,72.061,55083,32.804,8.642,30.896,70.824,56492,42.332,14.583
05135,29.765,75.303,46243,4.737,12.346,31.128,77.516,47754,4.767,13.761,28.473,75.092,49932,4.771,8.242,29.131,74.94,52036,4.838,10.748,31.365,74.83,53702,8.818,12.162
05137,30.708,74.665,46243,3.853,7.692,29.481,70.05,47754,3.898,7.407,29.075,68.197,49932,3.892,3.226,29.674,74.985,52036,3.866,8.696,32.244,70.401,53702,7.839,11.628
05139,28.404,81.037,50072,32.578,17.808,27.315,82.083,51911,31.237,25.967,26.085,78.663,55096,31.677,12.023,28.288,77.156,56163,29.918,16.442,29.986,77.41,59045,32.9,15.64
05141,31.484,78.529,46243,5.942,7.368,30.117,79.693,47754,5.98,13.83,30.753,75.693,49932,5.788,6.701,30.736,72.109,52036,5.598,8.661,33.395,73.15,53702,9.302,7.643
05143,30.893,78.871,61655,20.94,27.161,29.806,77.952,64487,20.351,23.563,27.706,74.99,67603,19.634,14.623,28.535,72.47,70455,20.435,13.449,31.102,72.85,75930,29.055,21.943
05145,31.449,77.859,53893,10.441,15.802,28.449,77.383,55203,10.311,16.667,27.921,75.195,57639,10.378,10.778,28.909,73.989,57117,10.273,10.059,31.163,74.922,54749,15.756,16.319
05147,31.0,77.801,46243,31.446,14.286,28.5,75.228,47754,32.805,12.5,31.0,72.923,50964,29.082,4.348,27.409,70.342,53107,31.075,4.545,25.067,79.624,55486,32.84,13.333
05149,31.342,75.928,46243,21.66,12.329,29.862,74.984,47754,20.678,13.75,28.601,78.314,49932,22.462,13.072,30.23,72.678,52036,21.432,10.995,32.821,76.735,56333,26.735,21.429
06001,36.678,60.536,102770,65.939,22.96,34.12,62.377,109654,63.932,17.891,30.209,55.587,117030,61.529,6.908,30.814,53.151,124828,62.737,8.448,35.393,58.303,130876,71.335,24.127
06003,33.364,70.216,72188,27.49,6.061,29.771,70.494,72857,27.49,6.25,31.265,69.071,82813,27.49,7.143,31.935,65.608,94792,27.49,9.346,37.761,66.825,94583,33.47,13.043
06005,35.59,72.302,68684,16.595,18.116,34.332,70.909,74151,16.509,12.222,31.496,68.588,74553,16.696,9.917,32.3,66.653,77876,16.743,11.198,34.805,68.747,81753,23.73,21.49
06007,34.931,73.349,58858,22.369,23.39,33.25,68.598,61054,23.759,14.828,30.935,66.758,63925,23.571,11.384,31.288,64.621,67863,23.705,12.821,35.023,69.55,71089,30.497,25.685
06009,34.984,70.747,70825,15.614,14.478,34.012,70.778,75710,15.846,11.148,31.962,68.213,78148,15.536,6.391,32.141,65.013,81022,15.706,8.162,34.8,67.447,82016,22.409,16.817
06011,36.677,73.97,58256,59.462,20.426,34.738,74.993,62493,59.873,22.222,33.208,71.182,64177,60.241,14.765,34.055,67.6,67058,60.473,11.742,36.162,68.494,71304,67.841,23.482
06013,36.941,67.65,102770,52.565,23.124,34.71,67.829,109712,50.354,16.651,31.235,60.744,117070,47.183,7.628,32.125,58.14,124992,48.887,9.726,36.444,64.69,131087,60.951,26.756
06015,36.198,74.319,57905,33.165,18.841,33.69,73.813,61359,32.678,18.719,31.618,71.029,63959,33.924,11.282,31.267,65.7,67058,32.448,10.018,35.327,66.846,70728,39.371,20.0
06017,35.714,68.379,74384,19.712,14.87,33.449,68.339,77914,19.793,10.8,30.994,64.601,82724,19.946,6.942,31.644,60.727,86524,19.576,7.452,35.091,64.188,90464,26.178,16.993
06019,35.599,77.206,50976,55.249,28.232,34.017,76.747,53907,53.286,24.393,31.812,72.466,57015,51.809,13.214,32.206,68.707,60668,54.017,13.462,35.606,71.896,64039,65.417,26.197
06021,36.753,74.155,57905,44.741,23.457,34.359,71.859,61359,43.816,17.974,32.462,68.122,63959,44.441,11.219,33.224,66.384,67058,45.707,13.128,35.03,69.994,70728,53.643,21.886
06023,36.022,73.305,57905,20.72,23.813,34.231,73.972,61359,20.586,25.282,31.786,69.152,63959,20.349,13.735,31.384,65.896,67058,20.671,13.97,34.515,67.117,70728,29.549,24.537
06025,35.242,76.035,48130,83.574,21.796,34.691,76.807,51484,83.141,19.135,32.258,72.168,52809,82.255,8.045,32.782,68.96,55264,83.159,8.92,35.6,70.502,53822,89.488,17.185
06027,33.323,74.295,68417,28.472,24.551,32.232,74.215,70767,27.039,18.357,29.882,68.834,70846,27.012,10.938,30.28,65.051,74384,26.721,12.343,34.461,67.529,75390,37.22,26.667
06029,35.92,78.359,53666,50.429,28.234,34.25,78.166,55176,49.312,23.324,32.124,74.649,57150,47.071,12.904,32.785,71.281,59464,49.017,13.794,35.816,73.317,61138,60.42,24.875
06031,35.723,77.644,49826,58.206,23.846,33.071,77.191,52533,55.802,20.673,31.579,73.72,56983,55.29,11.461,32.148,69.775,60314,56.518,9.501,34.574,70.694,64353,66.299,19.237
06033,35.899,72.683,57905,23.886,22.912,34.792,72.028,61359,23.816,19.795,33.074,70.348,63959,23.6,14.052,32.956,68.532,67058,23.601,14.103,35.438,70.074,70728,32.821,25.653
06035,34.819,77.363,64273,23.321,24.074,31.872,78.016,66290,22.185,18.113,29.95,73.084,69082,22.151,10.02,30.489,70.944,67058,22.647,9.47,32.926,73.266,70728,31.315,18.792
06037,38.583,66.045,70221,68.238,21.163,36.618,66.381,73783,65.922,15.889,33.628,60.1,78002,62.741,7.131,34.42,57.974,82561,63.835,9.41,37.733,62.045,86296,71.496,21.628
06039,35.73,74.377,50578,50.854,24.019,34.892,74.909,53712,49.322,20.131,32.931,72.409,57531,49.411,12.329,33.307,69.169,61396,50.959,13.452,36.078,72.131,65627,56.473,25.777
06041,36.642,54.919,102770,27.089,18.363,34.522,57.386,109712,25.809,14.081,30.652,51.401,117070,24.287,5.5,31.445,49.122,124992,24.462,6.675,35.372,52.09,131087,33.477,17.161
06043,35.102,71.41,59843,16.246,17.699,34.343,72.829,62966,16.65,13.504,31.206,69.117,63959,16.466,8.348,31.722,66.351,67058,16.406,12.278,35.65,69.386,70728,24.848,18.571
06045,36.882,67.356,57905,29.719,18.31,34.789,67.352,61359,27.959,18.581,32.212,64.232,63959,29.044,9.604,32.534,60.866,67058,28.776,11.442,35.252,65.31,70728,35.699,21.893
06047,36.215,75.092,49325,66.927,27.642,35.164,75.369,49971,65.358,22.548,32.844,72.124,54731,63.763,15.371,33.321,69.071,58871,64.764,17.744,36.305,71.325,61286,74.258,26.705
06049,32.417,80.56,57905,20.467,27.778,31.922,78.672,61359,20.248,23.529,30.436,79.784,63959,20.572,20.792,29.918,76.474,67058,20.416,14.925,32.646,73.793,70728,25.526,17.073
06051,36.413,70.483,73321,34.506,9.572,34.603,70.23,76196,34.326,7.692,32.737,64.586,75463,34.033,4.898,32.654,60.426,71804,33.678,5.273,35.339,61.611,84200,36.181,11.209
06053,37.316,66.114,64972,63.414,19.216,35.452,66.374,69222,61.052,14.171,32.989,60.677,72659,57.605,7.135,33.36,57.042,76943,59.545,8.027,36.479,59.44,83052,69.326,17.483
06055,36.285,64.641,86639,43.732,16.889,34.632,65.794,93082,43.513,13.573,31.683,60.247,97922,42.61,7.3,32.583,57.872,102010,42.909,9.343,35.689,61.338,107995,50.564,20.241
06057,36.161,66.812,70704,12.699,15.474,34.828,67.464,75931,12.826,13.092,32.373,63.634,81203,13.087,8.618,32.664,58.893,85678,12.729,8.088,35.439,64.406,88666,18.304,19.722
06059,38.051,64.784,70221,49.99,21.815,35.758,65.561,73783,48.513,14.742,32.584,59.36,78002,46.837,6.128,33.299,57.464,82563,47.493,8.769,36.983,60.685,86314,57.885,21.134
06061,35.789,70.501,74368,24.57,18.48,33.155,70.466,77914,24.822,12.44,30.692,65.508,82724,24.567,7.254,31.576,62.56,86524,24.606,9.192,34.979,67.447,90500,33.759,24.322
06063,34.013,72.652,66496,11.959,12.281,32.505,70.659,67950,11.669,10.092,31.435,68.358,69884,10.993,7.407,31.804,64.83,74160,11.78,7.112,32.713,68.586,78137,17.7,14.842
06065,37.82,72.831,62827,53.31,19.902,36.136,72.374,66070,52.528,15.296,34.061,68.578,69925,52.393,8.795,34.82,66.039,73554,53.401,11.235,37.629,68.219,76703,61.566,22.114
06067,35.707,74.057,74379,50.07,26.986,33.775,73.839,77910,48.337,20.827,30.861,67.924,82719,46.778,10.762,31.763,64.828,86524,48.075,12.324,35.482,69.645,90481,56.59,28.244
06069,37.793,70.575,112490,59.13,26.998,36.118,71.888,120885,59.55,18.545,33.636,67.534,129648,58.494,11.293,34.406,65.617,138427,59.803,16.063,37.711,66.864,145548,67.134,24.076
06071,37.539,72.752,62827,60.301,22.002,35.909,72.267,66070,60.249,16.707,33.731,68.121,69925,59.673,9.364,34.376,65.558,73554,60.287,11.176,37.281,68.554,76751,67.447,22.463
06073,37.485,68.171,77252,47.264,22.585,35.405,68.626,81821,45.307,16.453,32.228,61.874,86138,43.437,7.4,33.122,59.189,91034,45.114,9.241,36.896,63.262,95596,54.198,22.69
06075,36.537,45.611,102073,63.006,14.262,34.455,48.401,109275,62.993,12.251,30.796,44.745,116669,60.327,5.053,31.588,45.55,124651,59.43,7.921,35.593,49.652,128235,63.886,19.43
06077,36.64,73.19,62032,59.885,25.82,34.99,72.72,65375,58.898,19.287,32.379,68.386,69008,57.469,11.474,33.025,64.781,72874,59.148,13.221,36.5,68.894,76544,70.509,27.472
06079,36.681,65.143,79342,27.293,17.359,34.576,66.034,83079,26.575,12.415,32.015,61.519,88636,25.917,6.739,32.456,58.472,92665,26.461,7.589,35.978,61.027,97402,33.936,16.886
06081,36.94,45.915,102770,60.588,11.756,34.722,48.966,109712,60.106,10.34,30.464,44.724,117070,56.39,3.547,31.16,44.125,124992,56.409,4.805,35.378,47.932,130941,64.813,16.007
06083,37.217,67.342,75689,50.061,24.418,35.518,67.024,78476,48.409,17.414,32.732,60.388,81046,44.82,7.266,33.262,57.428,85170,47.087,7.588,36.285,60.276,89547,57.998,17.76
06085,36.89,52.13,112490,67.196,17.445,34.456,54.894,120885,66.513,13.503,30.11,49.307,129648,63.873,4.4,30.465,47.744,138427,63.906,5.754,35.188,51.499,145473,72.104,17.998
06087,36.708,59.399,85313,33.634,17.896,34.61,61.684,90531,32.291,14.095,31.675,56.225,96327,30.792,6.734,32.089,52.668,102583,31.484,7.541,35.83,53.749,109931,40.781,15.555
06089,35.736,74.767,56876,16.708,20.615,33.599,74.426,59787,16.644,16.746,31.393,71.198,63205,16.582,9.802,31.767,67.965,66613,16.779,10.929,34.885,71.487,69052,23.955,20.864
06091,38.425,80.437,74814,11.88,30.0,37.796,71.499,86205,11.88,9.259,34.716,72.012,76875,11.88,12.745,32.079,68.593,74583,11.88,12.281,34.531,65.585,70728,19.19,17.188
06093,34.514,74.924,57905,18.435,19.481,33.171,73.54,61359,18.444,18.793,31.502,70.574,63959,17.73,9.446,31.083,67.672,67058,17.98,11.57,34.036,69.049,70728,24.308,21.266
06095,36.483,71.664,78791,57.401,23.179,34.811,71.609,83654,55.569,16.509,32.131,67.09,88335,54.461,9.178,32.85,64.051,92456,55.734,10.857,36.064,68.79,95438,63.476,26.709
06097,37.004,63.281,80657,33.111,17.64,34.969,65.883,86604,32.474,14.92,32.017,60.816,91937,31.15,8.433,32.458,58.851,97203,31.465,11.188,35.852,63.462,102381,39.69,25.133
06099,36.036,73.984,57662,49.694,24.868,34.318,72.538,60757,49.151,18.61,32.021,68.812,63643,47.832,10.379,32.709,65.773,67253,49.077,12.438,35.704,68.972,69654,59.382,24.38
06101,35.613,74.363,57186,46.731,27.918,34.811,72.739,60354,47.164,20.066,32.595,67.375,62690,46.077,9.475,32.962,65.256,66139,47.424,13.615,36.271,69.381,69812,57.112,26.329
06103,35.584,75.292,57905,24.038,20.249,34.783,72.719,61359,24.816,17.705,32.746,69.844,63959,23.622,11.667,32.998,67.487,67058,24.609,11.549,35.355,70.459,70728,33.736,21.485
06105,35.188,70.772,57905,15.946,14.53,34.812,72.827,63591,16.09,13.281,31.905,70.991,63959,15.806,10.288,32.586,68.692,67058,15.869,12.632,34.469,70.341,70728,24.553,25.0
06107,35.528,77.059,45629,59.526,24.891,34.065,76.479,47280,58.268,20.063,31.76,72.996,50934,56.674,11.044,32.144,69.433,53330,58.011,11.297,35.254,71.689,55395,66.274,20.845
06109,34.158,71.485,61816,14.041,17.301,33.339,71.698,67423,14.117,13.45,31.344,69.758,72299,13.95,8.733,31.381,66.647,75877,14.005,10.586,34.548,69.316,80685,20.783,17.177
06111,38.009,68.642,88547,45.209,21.804,35.905,68.983,91732,42.913,14.929,32.647,62.512,94340,41.048,6.765,33.413,60.024,99612,42.664,8.657,37.095,63.78,101101,52.329,22.854
06113,34.826,70.134,74382,49.319,24.902,32.719,70.544,77914,49.494,18.061,30.072,65.479,82724,48.383,9.472,30.996,62.762,86524,48.723,11.552,34.036,67.271,90452,56.561,25.234
06115,37.08,76.745,57186,41.039,27.253,35.203,76.095,60354,40.638,23.604,33.466,72.413,62690,40.145,14.088,33.799,69.969,66139,41.002,17.829,36.703,75.069,69812,48.276,32.861
08001,36.99,74.441,83558,40.992,23.693,35.107,75.037,88086,39.976,19.383,32.539,70.857,93291,38.594,11.279,33.423,68.962,98553,39.531,14.25,36.863,72.908,103157,49.978,29.139
08003,34.864,80.706,62493,47.223,28.395,30.732,77.5,64651,45.868,20.732,31.068,76.728,67606,46.081,12.329,30.634,73.184,70479,46.368,16.86,32.927,72.847,72390,51.467,13.636
08005,36.355,74.27,83601,34.111,24.711,33.926,74.191,88102,32.454,19.257,31.225,69.154,93306,30.572,10.963,32.115,67.006,98577,32.625,13.106,36.128,71.693,103155,42.693,28.255
08007,33.823,70.407,62493,20.949,9.275,33.147,69.31,64651,21.029,11.78,32.269,66.486,67606,21.088,6.537,31.963,64.197,70479,21.175,6.797,33.748,66.925,72390,23.509,11.565
08009,29.125,84.866,62493,12.145,50.0,27.778,83.641,64651,11.907,22.222,28.25,73.22,67606,11.755,12.5,21.9,71.002,70479,12.184,10.0,33.333,84.667,72390,17.462,33.333
08011,32.167,80.391,62493,41.04,16.667,25.167,74.202,64651,41.04,33.333,34.25,82.533,67606,41.04,20.0,30.167,71.285,70479,41.04,29.167,32.4,64.418,72390,39.432,5.0
08013,34.026,67.074,100324,21.484,22.267,32.156,68.131,103677,21.119,17.526,28.981,62.426,107963,19.834,8.748,29.678,59.732,112597,20.089,9.352,33.276,64.739,117755,26.164,24.774
08014,34.051,70.349,83601,19.25,19.595,31.939,70.726,88102,18.835,15.707,29.089,66.212,93306,18.604,8.278,29.491,63.112,98577,18.779,10.159,33.765,69.107,103157,28.018,26.642
08015,33.437,67.449,63345,11.763,11.925,32.126,68.463,67141,11.919,9.091,29.299,64.007,69624,11.751,5.686,30.366,62.869,71823,12.302,7.198,33.593,63.682,72390,15.37,13.645
08017,25.0,56.755,63224,11.93,0.0,32.5,96.0,68523,11.93,100.0,25.083,78.681,73229,11.93,33.333,30.333,78.155,81144,11.93,13.333,33.5,74.842,82250,15.9,25.0
08019,34.898,71.761,83601,7.714,21.176,33.087,70.18,88102,7.585,12.384,30.163,66.578,93306,7.411,10.345,30.995,63.191,98577,7.724,10.256,35.471,68.186,103157,13.555,18.288
08021,32.485,73.303,62493,53.172,9.091,36.258,72.226,64651,52.254,12.903,35.684,69.272,67606,53.366,3.509,30.535,67.346,70479,55.267,4.651,34.375,70.281,72390,52.562,17.5
08023,35.6,79.011,62493,64.98,20.0,35.812,79.283,64651,64.541,12.5,31.154,74.266,67606,62.82,15.385,33.176,70.41,70479,64.154,5.882,35.24,71.002,72390,59.493,8.0
08025,34.062,78.016,62493,42.14,12.5,33.7,80.6,64651,42.14,40.0,30.571,78.359,67606,42.14,33.333,28.903,74.629,70479,42.14,22.581,34.0,76.55,72390,41.785,34.783
08027,32.713,71.316,62493,8.01,10.435,31.82,69.613,64651,8.01,6.557,31.004,67.664,67606,8.01,7.874,31.434,64.656,70479,8.01,7.407,32.485,66.128,72390,10.36,15.152
08029,34.851,71.237,62493,16.293,15.333,33.724,73.255,64651,16.48,16.371,30.731,68.266,67606,16.359,8.3,32.378,65.272,70479,16.491,9.635,35.328,66.66,72390,19.586,15.8
08031,35.189,73.338,83592,46.281,31.318,32.53,73.597,88022,44.96,24.255,29.401,67.875,93236,42.284,13.725,30.423,66.036,98573,43.57,16.776,34.338,71.572,102609,44.931,33.183
08033,31.105,74.462,62493,9.06,36.842,29.062,73.179,64651,9.06,31.25,28.235,70.164,67606,9.06,15.686,31.54,71.005,70479,9.06,20.0,34.952,71.513,72390,16.17,9.524
08035,34.99,72.607,83601,14.701,19.032,32.545,72.476,88102,14.521,12.5,29.69,67.633,93306,14.539,7.255,30.25,64.724,98577,14.438,9.261,34.361,69.66,103157,21.542,23.863
